sampleid,L3,percent,region,siteID,depth,filter
EB386,Ciliophora,0.020297088,Lombok,LBK13,S,0.4um
EB386,Bacillariophyta,0.106588045,Lombok,LBK13,S,0.4um
EB386,Cercozoa,0.039120081,Lombok,LBK13,S,0.4um
EB386,Chrysophyceae,0,Lombok,LBK13,S,0.4um
EB386,Dinoflagellata,0.115772763,Lombok,LBK13,S,0.4um
EB386,Foraminifera,0.047511057,Lombok,LBK13,S,0.4um
EB386,MAST,0.006009751,Lombok,LBK13,S,0.4um
EB386,Pelagophyceae,0.004649054,Lombok,LBK13,S,0.4um
EB387,Radiolaria,0.009291521,Lombok,LBK13,S,12um
EB387,Other,0.312427416,Lombok,LBK13,S,12um
EB387,Apicomplexa,0.033101047,Lombok,LBK13,S,12um
EB387,Ciliophora,0.182926825,Lombok,LBK13,S,12um
EB387,Bacillariophyta,0.277003479,Lombok,LBK13,S,12um
EB387,Cercozoa,0.040650406,Lombok,LBK13,S,12um
EB387,Chrysophyceae,0.002903601,Lombok,LBK13,S,12um
EB387,Dinoflagellata,0.087108015,Lombok,LBK13,S,12um
EB387,Foraminifera,0.046457609,Lombok,LBK13,S,12um
EB387,MAST,0.004645761,Lombok,LBK13,S,12um
EB387,Pelagophyceae,0.003484321,Lombok,LBK13,S,12um
EB388,Radiolaria,0.113909003,Lombok,LBK14,M,0.4um
EB388,Other,0.078407004,Lombok,LBK14,M,0.4um
EB388,Apicomplexa,0.014481789,Lombok,LBK14,M,0.4um
EB388,Ciliophora,0.029017616,Lombok,LBK14,M,0.4um
EB388,Bacillariophyta,0.032746135,Lombok,LBK14,M,0.4um
EB388,Cercozoa,0.007078785,Lombok,LBK14,M,0.4um
EB388,Chrysophyceae,0.016481141,Lombok,LBK14,M,0.4um
EB388,Dinoflagellata,0.541283911,Lombok,LBK14,M,0.4um
EB388,Foraminifera,0.000702475,Lombok,LBK14,M,0.4um
EB388,MAST,0.104830863,Lombok,LBK14,M,0.4um
EB388,Pelagophyceae,0.061061277,Lombok,LBK14,M,0.4um
EB389,Radiolaria,0.031878412,Lombok,LBK14,M,12um
EB389,Other,0.027695504,Lombok,LBK14,M,12um
EB389,Apicomplexa,0.033982853,Lombok,LBK14,M,12um
EB389,Ciliophora,0.01340608,Lombok,LBK14,M,12um
EB389,Bacillariophyta,0.185009096,Lombok,LBK14,M,12um
EB389,Cercozoa,0,Lombok,LBK14,M,12um
EB389,Chrysophyceae,0,Lombok,LBK14,M,12um
EB389,Dinoflagellata,0.691919976,Lombok,LBK14,M,12um
EB389,Foraminifera,0,Lombok,LBK14,M,12um
EB389,MAST,0.01610808,Lombok,LBK14,M,12um
EB389,Pelagophyceae,0,Lombok,LBK14,M,12um
EB390,Radiolaria,0.035065051,Lombok,LBK14,S,0.4um
EB390,Other,0.259845628,Lombok,LBK14,S,0.4um
EB390,Apicomplexa,0.245502928,Lombok,LBK14,S,0.4um
EB390,Ciliophora,0.017028887,Lombok,LBK14,S,0.4um
EB390,Bacillariophyta,0.103899791,Lombok,LBK14,S,0.4um
EB390,Cercozoa,0.033290149,Lombok,LBK14,S,0.4um
EB390,Chrysophyceae,0.006331842,Lombok,LBK14,S,0.4um
EB390,Dinoflagellata,0.25461688,Lombok,LBK14,S,0.4um
EB390,Foraminifera,0.01875569,Lombok,LBK14,S,0.4um
EB390,MAST,0.010121358,Lombok,LBK14,S,0.4um
EB390,Pelagophyceae,0.0155418,Lombok,LBK14,S,0.4um
EB391,Radiolaria,0.021465769,Lombok,LBK14,S,12um
EB391,Other,0.1588975,Lombok,LBK14,S,12um
EB391,Apicomplexa,0.043566619,Lombok,LBK14,S,12um
EB391,Ciliophora,0.215800842,Lombok,LBK14,S,12um
EB391,Bacillariophyta,0.369109613,Lombok,LBK14,S,12um
EB391,Cercozoa,0.026165375,Lombok,LBK14,S,12um
EB391,Chrysophyceae,0.000762098,Lombok,LBK14,S,12um
EB391,Dinoflagellata,0.14594182,Lombok,LBK14,S,12um
EB391,Foraminifera,0.012574625,Lombok,LBK14,S,12um
EB391,MAST,0.005715739,Lombok,LBK14,S,12um
EB391,Pelagophyceae,0,Lombok,LBK14,S,12um
EB392,Radiolaria,0.098398518,Lombok,LBK15,M,0.4um
EB392,Other,0.05509289,Lombok,LBK15,M,0.4um
EB392,Apicomplexa,0.011402947,Lombok,LBK15,M,0.4um
EB392,Ciliophora,0.012876362,Lombok,LBK15,M,0.4um
EB392,Bacillariophyta,0.008135811,Lombok,LBK15,M,0.4um
EB392,Cercozoa,0.001857785,Lombok,LBK15,M,0.4um
EB392,Chrysophyceae,0.019218449,Lombok,LBK15,M,0.4um
EB392,Dinoflagellata,0.544394584,Lombok,LBK15,M,0.4um
EB392,Foraminifera,0.002178091,Lombok,LBK15,M,0.4um
EB392,MAST,0.15451632,Lombok,LBK15,M,0.4um
EB392,Pelagophyceae,0.091928244,Lombok,LBK15,M,0.4um
EB393,Radiolaria,0.081332673,Lombok,LBK15,M,12um
EB393,Other,0.02152037,Lombok,LBK15,M,12um
EB393,Apicomplexa,0.022688725,Lombok,LBK15,M,12um
EB393,Ciliophora,0.017223833,Lombok,LBK15,M,12um
EB393,Bacillariophyta,0.193608024,Lombok,LBK15,M,12um
EB393,Cercozoa,0,Lombok,LBK15,M,12um
EB393,Chrysophyceae,0,Lombok,LBK15,M,12um
EB393,Dinoflagellata,0.650944057,Lombok,LBK15,M,12um
EB393,Foraminifera,0,Lombok,LBK15,M,12um
EB393,MAST,0.012682319,Lombok,LBK15,M,12um
EB393,Pelagophyceae,0,Lombok,LBK15,M,12um
EB394,Radiolaria,0.025242719,Lombok,LBK15,S,0.4um
EB394,Other,0.255151513,Lombok,LBK15,S,0.4um
EB394,Apicomplexa,0.152077093,Lombok,LBK15,S,0.4um
EB394,Ciliophora,0.057082966,Lombok,LBK15,S,0.4um
EB394,Bacillariophyta,0.080030501,Lombok,LBK15,S,0.4um
EB394,Cercozoa,0.013959917,Lombok,LBK15,S,0.4um
EB394,Chrysophyceae,0.005019833,Lombok,LBK15,S,0.4um
EB394,Dinoflagellata,0.347850729,Lombok,LBK15,S,0.4um
EB394,Foraminifera,0.019027642,Lombok,LBK15,S,0.4um
EB394,MAST,0.022661048,Lombok,LBK15,S,0.4um
EB394,Pelagophyceae,0.021896039,Lombok,LBK15,S,0.4um
EB395,Radiolaria,0.016733742,Lombok,LBK15,S,12um
EB395,Other,0.18470663,Lombok,LBK15,S,12um
EB395,Apicomplexa,0.029654735,Lombok,LBK15,S,12um
EB395,Ciliophora,0.185553901,Lombok,LBK15,S,12um
EB395,Bacillariophyta,0.337852152,Lombok,LBK15,S,12um
EB395,Cercozoa,0.011438255,Lombok,LBK15,S,12um
EB395,Chrysophyceae,0.004660029,Lombok,LBK15,S,12um
EB395,Dinoflagellata,0.196356707,Lombok,LBK15,S,12um
EB395,Foraminifera,0.026265622,Lombok,LBK15,S,12um
EB395,MAST,0.004871849,Lombok,LBK15,S,12um
EB395,Pelagophyceae,0.001906376,Lombok,LBK15,S,12um
EB396,Radiolaria,0.054667322,Lombok,LBK16,M,0.4um
EB396,Other,0.080430046,Lombok,LBK16,M,0.4um
EB396,Apicomplexa,0.020945334,Lombok,LBK16,M,0.4um
EB396,Ciliophora,0.008308317,Lombok,LBK16,M,0.4um
EB396,Bacillariophyta,0.069468694,Lombok,LBK16,M,0.4um
EB396,Cercozoa,0.02799693,Lombok,LBK16,M,0.4um
EB396,Chrysophyceae,0.006772325,Lombok,LBK16,M,0.4um
EB396,Dinoflagellata,0.485931747,Lombok,LBK16,M,0.4um
EB396,Foraminifera,0.008517738,Lombok,LBK16,M,0.4um
EB396,MAST,0.167841944,Lombok,LBK16,M,0.4um
EB396,Pelagophyceae,0.069119603,Lombok,LBK16,M,0.4um
